Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name,LSOA Code 2021,LSOA Name 2021
M45 7JJ,Yes,53.544321,-2.303663,379975,405341,SD799053,Pilkington Park,"Bury, unparished area",1994-05-01,,114,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004984,Bury 019A,E01004984,Bury 019A
M45 7JL,Yes,53.546026,-2.311704,379443,405533,SD794055,Pilkington Park,"Bury, unparished area",1994-05-01,,126,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005012,Bury 018C,E01005012,Bury 018C
M45 7JN,Yes,53.552576,-2.302759,380039,406259,SD800062,Pilkington Park,"Bury, unparished area",1994-05-01,,114,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004989,Bury 019C,E01004989,Bury 019C
M45 7JP,Yes,53.545765,-2.309064,379618,405503,SD796055,Pilkington Park,"Bury, unparished area",1994-05-01,,131,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004984,Bury 019A,E01004984,Bury 019A
M45 7JQ,Yes,53.550701,-2.301251,380138,406050,SD801060,Pilkington Park,"Bury, unparished area",1994-05-01,,119,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004989,Bury 019C,E01004989,Bury 019C
M45 7JR,Yes,53.550900,-2.300694,380175,406072,SD801060,Pilkington Park,"Bury, unparished area",1994-05-01,,119,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004989,Bury 019C,E01004989,Bury 019C
M45 7JS,Yes,53.547206,-2.296651,380441,405660,SD804056,Pilkington Park,"Bury, unparished area",1994-05-01,,115,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004986,Bury 020B,E01004986,Bury 020B
M45 7JT,No,53.532311,-2.286607,381100,404000,SD811039,St. Mary's,"Bury, unparished area",1994-05-01,1996-06-01,93,England,2024-09-07,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005036,Bury 024C,E01005036,Bury 024C
M45 7JU,Yes,53.544067,-2.315661,379180,405316,SD791053,Pilkington Park,"Bury, unparished area",1994-05-01,,125,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004985,Bury 019B,E01004985,Bury 019B
M45 7JW,Yes,53.544588,-2.314787,379238,405374,SD792053,Pilkington Park,"Bury, unparished area",1994-05-01,,128,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004985,Bury 019B,E01004985,Bury 019B
M45 7JX,Yes,53.545258,-2.310358,379532,405447,SD795054,Pilkington Park,"Bury, unparished area",2006-07-01,,129,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004985,Bury 019B,E01004985,Bury 019B
M45 7JY,Yes,53.544086,-2.315178,379212,405318,SD792053,Pilkington Park,"Bury, unparished area",1994-05-01,,126,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004985,Bury 019B,E01004985,Bury 019B
M45 7JZ,Yes,53.526433,-2.301034,380141,403350,SD801033,St. Mary's,"Bury, unparished area",1994-05-01,,57,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005035,Bury 025C,E01005035,Bury 025C
M45 7LA,Yes,53.545201,-2.307988,379689,405440,SD796054,Pilkington Park,"Bury, unparished area",1994-05-01,,130,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004984,Bury 019A,E01004984,Bury 019A
M45 7LB,Yes,53.549125,-2.302553,380051,405875,SD800058,Pilkington Park,"Bury, unparished area",1994-05-01,,123,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005011,Bury 019E,E01005011,Bury 019E
M45 7LD,Yes,53.548068,-2.303901,379961,405758,SD799057,Pilkington Park,"Bury, unparished area",1994-05-01,,126,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004989,Bury 019C,E01004989,Bury 019C
M45 7LE,Yes,53.548317,-2.305626,379847,405786,SD798057,Pilkington Park,"Bury, unparished area",1994-05-01,,129,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005012,Bury 018C,E01005012,Bury 018C
M45 7LF,Yes,53.546574,-2.305342,379865,405592,SD798055,Pilkington Park,"Bury, unparished area",1994-05-01,,133,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004984,Bury 019A,E01004984,Bury 019A
M45 7LG,Yes,53.544768,-2.308724,379640,405392,SD796053,Pilkington Park,"Bury, unparished area",1994-05-01,,128,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004984,Bury 019A,E01004984,Bury 019A
M45 7LH,Yes,53.545533,-2.310855,379499,405478,SD794054,Pilkington Park,"Bury, unparished area",1994-05-01,,129,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004985,Bury 019B,E01004985,Bury 019B
M45 7LJ,Yes,53.547227,-2.309434,379594,405666,SD795056,Pilkington Park,"Bury, unparished area",1994-05-01,,131,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005012,Bury 018C,E01005012,Bury 018C
M45 7LL,Yes,53.546806,-2.309479,379591,405619,SD795056,Pilkington Park,"Bury, unparished area",1994-05-01,,133,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005012,Bury 018C,E01005012,Bury 018C
M45 7LN,Yes,53.545060,-2.313010,379356,405426,SD793054,Pilkington Park,"Bury, unparished area",1994-05-01,,127,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005012,Bury 018C,E01005012,Bury 018C
M45 7LP,Yes,53.544980,-2.310069,379551,405416,SD795054,Pilkington Park,"Bury, unparished area",1994-05-01,,128,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004985,Bury 019B,E01004985,Bury 019B
M45 7LQ,Yes,53.544650,-2.309131,379613,405379,SD796053,Pilkington Park,"Bury, unparished area",1994-05-01,,127,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004984,Bury 019A,E01004984,Bury 019A
M45 7LR,Yes,53.545424,-2.308714,379641,405465,SD796054,Pilkington Park,"Bury, unparished area",1994-05-01,,130,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004984,Bury 019A,E01004984,Bury 019A
M45 7LS,Yes,53.546216,-2.308282,379670,405553,SD796055,Pilkington Park,"Bury, unparished area",1994-05-01,,134,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004984,Bury 019A,E01004984,Bury 019A
M45 7LT,Yes,53.544791,-2.306914,379760,405394,SD797053,Pilkington Park,"Bury, unparished area",1994-05-01,,127,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004984,Bury 019A,E01004984,Bury 019A
M45 7LU,Yes,53.545904,-2.307510,379721,405518,SD797055,Pilkington Park,"Bury, unparished area",1994-05-01,,133,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004984,Bury 019A,E01004984,Bury 019A
M45 7LW,Yes,53.543919,-2.313608,379316,405299,SD793052,Pilkington Park,"Bury, unparished area",1994-05-01,,125,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004985,Bury 019B,E01004985,Bury 019B
M45 7LX,Yes,53.545280,-2.305453,379857,405448,SD798054,Pilkington Park,"Bury, unparished area",1994-05-01,,127,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004984,Bury 019A,E01004984,Bury 019A
M45 7LY,Yes,53.539997,-2.311451,379457,404862,SD794048,Pilkington Park,"Bury, unparished area",1994-05-01,,111,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004985,Bury 019B,E01004985,Bury 019B
M45 7LZ,Yes,53.543990,-2.313985,379291,405307,SD792053,Pilkington Park,"Bury, unparished area",1994-05-01,,125,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004985,Bury 019B,E01004985,Bury 019B
M45 7NA,No,53.547259,-2.301317,380132,405667,SD801056,Pilkington Park,"Bury, unparished area",1994-05-01,1999-06-01,120,England,2024-09-07,Postcode sector mean (mainly PO Boxes),E01004989,Bury 019C,E01004989,Bury 019C
M45 7NB,Yes,53.540491,-2.314560,379251,404918,SD792049,Pilkington Park,"Bury, unparished area",1994-05-01,,113,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004985,Bury 019B,E01004985,Bury 019B
M45 7ND,Yes,53.540154,-2.316006,379155,404881,SD791048,Pilkington Park,"Bury, unparished area",1994-05-01,,110,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004985,Bury 019B,E01004985,Bury 019B
M45 7NE,Yes,53.550873,-2.297343,380397,406068,SD803060,Pilkington Park,"Bury, unparished area",1994-05-01,,118,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004989,Bury 019C,E01004989,Bury 019C
M45 7NF,Yes,53.551318,-2.298249,380337,406118,SD803061,Pilkington Park,"Bury, unparished area",1994-05-01,,119,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004989,Bury 019C,E01004989,Bury 019C
M45 7NG,Yes,53.554764,-2.307391,379733,406504,SD797065,Pilkington Park,"Bury, unparished area",1994-05-01,,104,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005011,Bury 019E,E01005011,Bury 019E
M45 7NH,No,53.551228,-2.299293,380268,406108,SD802061,Pilkington Park,"Bury, unparished area",1994-05-01,2000-09-01,119,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004989,Bury 019C,E01004989,Bury 019C
M45 7NJ,Yes,53.550129,-2.302693,380042,405987,SD800059,Pilkington Park,"Bury, unparished area",1994-05-01,,120,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005011,Bury 019E,E01005011,Bury 019E
M45 7NL,Yes,53.551988,-2.304354,379933,406194,SD799061,Pilkington Park,"Bury, unparished area",1994-05-01,,114,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005011,Bury 019E,E01005011,Bury 019E
M45 7NN,Yes,53.550449,-2.301612,380114,406022,SD801060,Pilkington Park,"Bury, unparished area",1994-05-01,,120,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005011,Bury 019E,E01005011,Bury 019E
M45 7NP,Yes,53.552479,-2.302200,380076,406248,SD800062,Pilkington Park,"Bury, unparished area",1994-05-01,,114,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004989,Bury 019C,E01004989,Bury 019C
M45 7NQ,Yes,53.552640,-2.305006,379890,406267,SD798062,Pilkington Park,"Bury, unparished area",1994-05-01,,112,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005011,Bury 019E,E01005011,Bury 019E
M45 7NR,Yes,53.534367,-2.286951,381078,404229,SD810042,St. Mary's,"Bury, unparished area",2007-03-01,,98,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005034,Bury 022D,E01005034,Bury 022D
M45 7NS,Yes,53.540055,-2.312596,379381,404869,SD793048,Pilkington Park,"Bury, unparished area",1994-05-01,,111,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004985,Bury 019B,E01004985,Bury 019B
M45 7NT,Yes,53.548202,-2.308523,379655,405774,SD796057,Pilkington Park,"Bury, unparished area",1994-05-01,,127,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005012,Bury 018C,E01005012,Bury 018C
M45 7NU,Yes,53.546876,-2.306989,379756,405626,SD797056,Pilkington Park,"Bury, unparished area",1994-05-01,,135,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004989,Bury 019C,E01004989,Bury 019C
M45 7NW,Yes,53.551206,-2.300787,380169,406106,SD801061,Pilkington Park,"Bury, unparished area",1994-05-01,,118,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004989,Bury 019C,E01004989,Bury 019C
M45 7NX,No,53.547965,-2.295602,380511,405744,SD805057,Pilkington Park,"Bury, unparished area",1994-05-01,1998-06-01,115,England,2024-09-07,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01004986,Bury 020B,E01004986,Bury 020B
M45 7NY,Yes,53.547246,-2.294840,380561,405664,SD805056,Pilkington Park,"Bury, unparished area",1994-05-01,,114,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004986,Bury 020B,E01004986,Bury 020B
M45 7NZ,Yes,53.547133,-2.297740,380369,405652,SD803056,Pilkington Park,"Bury, unparished area",1994-05-01,,116,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004986,Bury 020B,E01004986,Bury 020B
M45 7PA,No,53.547259,-2.301317,380132,405667,SD801056,Pilkington Park,"Bury, unparished area",1997-06-01,1998-12-01,120,England,2024-09-07,Postcode sector mean (mainly PO Boxes),E01004989,Bury 019C,E01004989,Bury 019C
M45 7PB,Yes,53.546944,-2.300558,380182,405632,SD801056,Pilkington Park,"Bury, unparished area",1994-05-01,,118,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004989,Bury 019C,E01004989,Bury 019C
M45 7PD,Yes,53.547214,-2.300515,380185,405662,SD801056,Pilkington Park,"Bury, unparished area",1994-05-01,,119,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004989,Bury 019C,E01004989,Bury 019C
M45 7PE,Yes,53.545850,-2.303221,380005,405511,SD800055,Pilkington Park,"Bury, unparished area",1994-05-01,,121,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004989,Bury 019C,E01004989,Bury 019C
M45 7PF,Yes,53.543809,-2.304115,379945,405284,SD799052,Pilkington Park,"Bury, unparished area",1994-05-01,,115,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004984,Bury 019A,E01004984,Bury 019A
M45 7PG,Yes,53.541822,-2.307858,379696,405064,SD796050,Pilkington Park,"Bury, unparished area",1994-05-01,,113,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004984,Bury 019A,E01004984,Bury 019A
M45 7PH,Yes,53.546301,-2.299484,380253,405560,SD802055,Pilkington Park,"Bury, unparished area",1994-05-01,,114,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004986,Bury 020B,E01004986,Bury 020B
M45 7PJ,Yes,53.544207,-2.306487,379788,405329,SD797053,Pilkington Park,"Bury, unparished area",1994-05-01,,123,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004984,Bury 019A,E01004984,Bury 019A
M45 7PL,Yes,53.544600,-2.304030,379951,405372,SD799053,Pilkington Park,"Bury, unparished area",1994-05-01,,117,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004984,Bury 019A,E01004984,Bury 019A
M45 7PN,Yes,53.544476,-2.306911,379760,405359,SD797053,Pilkington Park,"Bury, unparished area",1994-05-01,,125,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004984,Bury 019A,E01004984,Bury 019A
M45 7PP,No,53.534440,-2.287119,381067,404237,SD810042,St. Mary's,"Bury, unparished area",1994-05-01,2011-05-01,98,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005034,Bury 022D,E01005034,Bury 022D
M45 7PQ,Yes,53.543453,-2.306104,379813,405245,SD798052,Pilkington Park,"Bury, unparished area",1994-05-01,,118,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004984,Bury 019A,E01004984,Bury 019A
M45 7PR,Yes,53.543457,-2.308006,379687,405246,SD796052,Pilkington Park,"Bury, unparished area",1994-05-01,,120,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004984,Bury 019A,E01004984,Bury 019A
M45 7PS,Yes,53.543774,-2.306406,379793,405281,SD797052,Pilkington Park,"Bury, unparished area",1994-05-01,,120,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004984,Bury 019A,E01004984,Bury 019A
M45 7PT,Yes,53.543157,-2.305936,379824,405212,SD798052,Pilkington Park,"Bury, unparished area",1994-05-01,,116,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004984,Bury 019A,E01004984,Bury 019A
M45 7PU,Yes,53.542709,-2.305480,379854,405162,SD798051,Pilkington Park,"Bury, unparished area",1994-05-01,,112,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004984,Bury 019A,E01004984,Bury 019A
M45 7PW,Yes,53.545255,-2.304714,379906,405445,SD799054,Pilkington Park,"Bury, unparished area",1994-05-01,,124,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004984,Bury 019A,E01004984,Bury 019A
M45 7PX,Yes,53.541221,-2.307265,379735,404997,SD797049,Pilkington Park,"Bury, unparished area",1994-05-01,,110,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004984,Bury 019A,E01004984,Bury 019A
M45 7PY,Yes,53.541170,-2.305768,379834,404991,SD798049,Pilkington Park,"Bury, unparished area",1994-05-01,,108,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004984,Bury 019A,E01004984,Bury 019A
M45 7PZ,Yes,53.540357,-2.304271,379933,404900,SD799048,Pilkington Park,"Bury, unparished area",1994-05-01,,107,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004984,Bury 019A,E01004984,Bury 019A
M45 7QA,Yes,53.545671,-2.302647,380043,405491,SD800054,Pilkington Park,"Bury, unparished area",1994-05-01,,117,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004989,Bury 019C,E01004989,Bury 019C
M45 7QB,No,53.547250,-2.301317,380132,405666,SD801056,Pilkington Park,"Bury, unparished area",1994-05-01,1998-06-01,120,England,2024-09-07,Postcode sector mean (mainly PO Boxes),E01004989,Bury 019C,E01004989,Bury 019C
M45 7QD,No,53.541255,-2.304775,379900,405000,SD799050,Pilkington Park,"Bury, unparished area",1994-05-01,1999-12-01,107,England,2024-09-07,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01004984,Bury 019A,E01004984,Bury 019A
M45 7QE,Yes,53.540236,-2.306081,379813,404887,SD798048,Pilkington Park,"Bury, unparished area",1994-05-01,,108,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004984,Bury 019A,E01004984,Bury 019A
M45 7QF,Yes,53.539965,-2.306381,379793,404857,SD797048,Pilkington Park,"Bury, unparished area",1994-05-01,,109,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004984,Bury 019A,E01004984,Bury 019A
M45 7QG,Yes,53.543237,-2.309754,379571,405222,SD795052,Pilkington Park,"Bury, unparished area",1994-05-01,,121,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004985,Bury 019B,E01004985,Bury 019B
M45 7QH,Yes,53.538956,-2.307384,379726,404745,SD797047,Pilkington Park,"Bury, unparished area",1994-05-01,,108,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004985,Bury 019B,E01004985,Bury 019B
M45 7QJ,Yes,53.533166,-2.307886,379690,404101,SD796041,St. Mary's,"Bury, unparished area",1994-05-01,,97,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005035,Bury 025C,E01005035,Bury 025C
M45 7QL,Yes,53.539519,-2.305019,379883,404807,SD798048,Pilkington Park,"Bury, unparished area",1994-05-01,,109,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004984,Bury 019A,E01004984,Bury 019A
M45 7QN,Yes,53.541976,-2.310376,379529,405082,SD795050,Pilkington Park,"Bury, unparished area",1994-05-01,,117,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004985,Bury 019B,E01004985,Bury 019B
M45 7QP,Yes,53.541703,-2.312037,379419,405052,SD794050,Pilkington Park,"Bury, unparished area",1994-05-01,,115,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004985,Bury 019B,E01004985,Bury 019B
M45 7QQ,Yes,53.542831,-2.310581,379516,405177,SD795051,Pilkington Park,"Bury, unparished area",1994-05-01,,121,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004985,Bury 019B,E01004985,Bury 019B
M45 7QR,Yes,53.543846,-2.307178,379742,405289,SD797052,Pilkington Park,"Bury, unparished area",1994-05-01,,122,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004984,Bury 019A,E01004984,Bury 019A
M45 7QS,No,53.547259,-2.301317,380132,405667,SD801056,Pilkington Park,"Bury, unparished area",1994-05-01,2001-06-01,120,England,2024-09-07,Postcode sector mean (mainly PO Boxes),E01004989,Bury 019C,E01004989,Bury 019C
M45 7QT,Yes,53.553449,-2.297993,380355,406355,SD803063,Pilkington Park,"Bury, unparished area",1994-05-01,,69,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004989,Bury 019C,E01004989,Bury 019C
M45 7QU,Yes,53.540093,-2.305748,379835,404871,SD798048,Pilkington Park,"Bury, unparished area",1994-05-01,,109,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004984,Bury 019A,E01004984,Bury 019A
M45 7QW,Yes,53.544429,-2.311031,379487,405355,SD794053,Pilkington Park,"Bury, unparished area",1994-05-01,,125,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004985,Bury 019B,E01004985,Bury 019B
M45 7QX,Yes,53.553530,-2.297873,380363,406364,SD803063,Pilkington Park,"Bury, unparished area",1994-05-01,,109,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004989,Bury 019C,E01004989,Bury 019C
M45 7QY,Yes,53.553624,-2.300502,380189,406375,SD801063,Pilkington Park,"Bury, unparished area",1994-05-01,,112,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004989,Bury 019C,E01004989,Bury 019C
M45 7QZ,Yes,53.554009,-2.300593,380183,406418,SD801064,Pilkington Park,"Bury, unparished area",1994-05-01,,111,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004989,Bury 019C,E01004989,Bury 019C
M45 7RA,Yes,53.554918,-2.297130,380413,406518,SD804065,Pilkington Park,"Bury, unparished area",1994-05-01,,106,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005007,Bury 019D,E01005007,Bury 019D
M45 7RB,Yes,53.555812,-2.298432,380327,406618,SD803066,Pilkington Park,"Bury, unparished area",1994-05-01,,106,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005007,Bury 019D,E01005007,Bury 019D
M45 7RD,Yes,53.556013,-2.300502,380190,406641,SD801066,Pilkington Park,"Bury, unparished area",1994-05-01,,106,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005007,Bury 019D,E01005007,Bury 019D
M45 7RE,Yes,53.555662,-2.300967,380159,406602,SD801066,Pilkington Park,"Bury, unparished area",1994-05-01,,107,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005011,Bury 019E,E01005011,Bury 019E
M45 7RF,Yes,53.555177,-2.300541,380187,406548,SD801065,Pilkington Park,"Bury, unparished area",1994-05-01,,108,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005011,Bury 019E,E01005011,Bury 019E
M45 7RG,Yes,53.554900,-2.303724,379976,406518,SD799065,Pilkington Park,"Bury, unparished area",1994-05-01,,109,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005011,Bury 019E,E01005011,Bury 019E
M45 7RH,Yes,53.555117,-2.299303,380269,406541,SD802065,Pilkington Park,"Bury, unparished area",1994-05-01,,108,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005011,Bury 019E,E01005011,Bury 019E
M45 7RJ,Yes,53.554817,-2.300946,380160,406508,SD801065,Pilkington Park,"Bury, unparished area",1994-05-01,,108,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005011,Bury 019E,E01005011,Bury 019E
M45 7RL,Yes,53.553984,-2.303400,379997,406416,SD799064,Pilkington Park,"Bury, unparished area",1994-05-01,,110,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005011,Bury 019E,E01005011,Bury 019E
M45 7RN,Yes,53.554162,-2.303855,379967,406436,SD799064,Pilkington Park,"Bury, unparished area",1994-05-01,,110,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005011,Bury 019E,E01005011,Bury 019E
M45 7RP,Yes,53.555264,-2.306250,379809,406559,SD798065,Pilkington Park,"Bury, unparished area",1994-05-01,,106,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005011,Bury 019E,E01005011,Bury 019E
M45 7RQ,Yes,53.555551,-2.306493,379793,406591,SD797065,Pilkington Park,"Bury, unparished area",1994-05-01,,105,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005011,Bury 019E,E01005011,Bury 019E
M45 7RR,Yes,53.555457,-2.303638,379982,406580,SD799065,Pilkington Park,"Bury, unparished area",1994-05-01,,108,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005011,Bury 019E,E01005011,Bury 019E
M45 7RS,Yes,53.555812,-2.305391,379866,406620,SD798066,Pilkington Park,"Bury, unparished area",1994-05-01,,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005011,Bury 019E,E01005011,Bury 019E
M45 7RT,Yes,53.555426,-2.302538,380055,406576,SD800065,Pilkington Park,"Bury, unparished area",1994-05-01,,107,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005011,Bury 019E,E01005011,Bury 019E
M45 7RU,Yes,53.555670,-2.304741,379909,406604,SD799066,Pilkington Park,"Bury, unparished area",1994-05-01,,105,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005011,Bury 019E,E01005011,Bury 019E
M45 7RW,Yes,53.554761,-2.305929,379830,406503,SD798065,Pilkington Park,"Bury, unparished area",1994-05-01,,107,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005011,Bury 019E,E01005011,Bury 019E
M45 7RX,Yes,53.554401,-2.305381,379866,406463,SD798064,Pilkington Park,"Bury, unparished area",1994-05-01,,108,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005011,Bury 019E,E01005011,Bury 019E
M45 7RY,Yes,53.554286,-2.304610,379917,406450,SD799064,Pilkington Park,"Bury, unparished area",1994-05-01,,109,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005011,Bury 019E,E01005011,Bury 019E
M45 7RZ,Yes,53.543608,-2.315839,379168,405265,SD791052,Pilkington Park,"Bury, unparished area",1994-05-01,,123,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01004985,Bury 019B,E01004985,Bury 019B
M45 7SA,Yes,53.555386,-2.297103,380415,406570,SD804065,Pilkington Park,"Bury, unparished area",1994-05-01,,105,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005007,Bury 019D,E01005007,Bury 019D
M45 7SB,No,53.547259,-2.301317,380132,405667,SD801056,Pilkington Park,"Bury, unparished area",1994-05-01,1998-12-01,120,England,2024-09-07,Postcode sector mean (mainly PO Boxes),E01004989,Bury 019C,E01004989,Bury 019C
M45 7SD,Yes,53.556957,-2.296946,380426,406745,SD804067,Pilkington Park,"Bury, unparished area",1994-05-01,,106,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005007,Bury 019D,E01005007,Bury 019D
M45 7SE,Yes,53.554503,-2.296959,380424,406472,SD804064,Pilkington Park,"Bury, unparished area",1994-05-01,,106,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005007,Bury 019D,E01005007,Bury 019D
M45 7SF,Yes,53.556141,-2.296927,380427,406654,SD804066,Pilkington Park,"Bury, unparished area",1994-05-01,,105,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005007,Bury 019D,E01005007,Bury 019D
M45 7SG,Yes,53.557295,-2.298458,380326,406783,SD803067,Pilkington Park,"Bury, unparished area",1994-05-01,,106,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005007,Bury 019D,E01005007,Bury 019D
M45 7SH,Yes,53.557176,-2.296301,380469,406769,SD804067,Pilkington Park,"Bury, unparished area",1994-05-01,,106,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005007,Bury 019D,E01005007,Bury 019D
M45 7SJ,Yes,53.557667,-2.297072,380418,406824,SD804068,Pilkington Park,"Bury, unparished area",1994-05-01,,107,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005007,Bury 019D,E01005007,Bury 019D
M45 7SL,Yes,53.556346,-2.297865,380365,406677,SD803066,Pilkington Park,"Bury, unparished area",1994-05-01,,106,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005007,Bury 019D,E01005007,Bury 019D
